2.78555779E-3	1.71938649E-1
2.78445158E-3	1.72215806E-1
2.78318392E-3	1.71901777E-1
2.78186659E-3	1.72046330E-1
2.78044346E-3	1.72754468E-1
2.77921888E-3	1.72574263E-1
2.77809470E-3	1.72290084E-1
2.77667879E-3	1.72543166E-1
2.77558256E-3	1.72813014E-1
2.77408658E-3	1.72757042E-1
2.77286591E-3	1.72795421E-1
2.77173650E-3	1.73165360E-1
2.77018633E-3	1.72917243E-1
2.76883067E-3	1.73020028E-1
2.76757067E-3	1.73063944E-1
2.76639363E-3	1.72979248E-1
2.76514471E-3	1.73068754E-1
2.76395593E-3	1.73262365E-1
2.76295023E-3	1.73646327E-1
2.76132064E-3	1.73737633E-1
2.76013746E-3	1.73666558E-1
2.75871029E-3	1.73618430E-1
2.75756291E-3	1.73996880E-1
2.75629158E-3	1.74096293E-1
2.75490477E-3	1.74396233E-1
2.75376410E-3	1.74842227E-1
2.75240881E-3	1.74911160E-1
2.75141248E-3	1.74652389E-1
2.74979982E-3	1.74538246E-1
2.74840853E-3	1.74398418E-1
2.74738590E-3	1.74705167E-1
2.74605757E-3	1.74884330E-1
2.74503270E-3	1.74769218E-1
2.74356703E-3	1.75117125E-1
2.74264846E-3	1.75222668E-1
2.74099313E-3	1.75255775E-1
2.74020514E-3	1.75241926E-1
2.73851792E-3	1.75295397E-1
2.73739495E-3	1.75321869E-1
2.73616646E-3	1.75565671E-1
2.73481545E-3	1.75561126E-1
2.73361421E-3	1.75819908E-1
2.73239186E-3	1.75714726E-1
2.73110796E-3	1.75593221E-1
2.73011275E-3	1.76104736E-1
2.72917085E-3	1.75886303E-1
2.72742195E-3	1.75999454E-1
2.72621807E-3	1.76270723E-1
2.72481071E-3	1.76629405E-1
2.72349327E-3	1.76738375E-1
2.72265049E-3	1.76709379E-1
2.72120271E-3	1.76653889E-1
2.71996918E-3	1.77146647E-1
2.71887637E-3	1.77238627E-1
2.71745376E-3	1.77365428E-1
2.71624656E-3	1.77211792E-1
2.71497230E-3	1.77515537E-1
2.71356199E-3	1.77211155E-1
2.71257700E-3	1.77137910E-1
2.71136305E-3	1.77624188E-1
2.71007022E-3	1.78161649E-1
2.70864089E-3	1.77695353E-1
2.70760931E-3	1.77832453E-1
2.70612405E-3	1.78471289E-1
2.70472996E-3	1.77833157E-1
2.70328915E-3	1.78547129E-1
2.70247015E-3	1.78765056E-1
2.70130934E-3	1.78859901E-1
2.70004001E-3	1.78778196E-1
2.69874550E-3	1.79184786E-1
2.69747910E-3	1.79191296E-1
2.69622910E-3	1.79318141E-1
2.69496201E-3	1.79121986E-1
2.69359046E-3	1.79366701E-1
2.69245706E-3	1.79560661E-1
2.69099385E-3	1.79592233E-1
2.69019282E-3	1.79856182E-1
2.68899509E-3	1.79744080E-1
2.68767500E-3	1.79917486E-1
2.68637378E-3	1.79911381E-1
2.68518067E-3	1.79942543E-1
2.68383135E-3	1.80175831E-1
2.68272425E-3	1.79921130E-1
2.68169347E-3	1.80076606E-1
2.68034470E-3	1.80212222E-1
2.67910558E-3	1.80543878E-1
2.67790673E-3	1.80429447E-1
2.67674593E-3	1.80866881E-1
2.67543196E-3	1.80580043E-1
2.67425605E-3	1.80692285E-1
2.67270226E-3	1.80739316E-1
2.67176970E-3	1.81071790E-1
2.67042988E-3	1.81595066E-1
2.66922212E-3	1.81670898E-1
2.66798691E-3	1.82135326E-1
2.66683435E-3	1.81589168E-1
2.66564166E-3	1.81702317E-1
2.66441596E-3	1.81921517E-1
2.66348269E-3	1.81717843E-1
2.66181672E-3	1.82477212E-1
2.66088569E-3	1.82415939E-1
2.65937804E-3	1.82567136E-1
2.65853331E-3	1.82587405E-1
2.65723834E-3	1.82296688E-1
2.65645626E-3	1.82734462E-1
2.65498989E-3	1.82438762E-1
2.65369651E-3	1.82754164E-1
2.65265766E-3	1.83204343E-1
2.65117310E-3	1.83090004E-1
2.65018627E-3	1.82879803E-1
2.64887403E-3	1.83524111E-1
2.64769197E-3	1.83355029E-1
2.64656806E-3	1.83105970E-1
2.64556269E-3	1.83861232E-1
2.64419378E-3	1.84093694E-1
2.64299918E-3	1.84108031E-1
2.64167222E-3	1.83959196E-1
2.64049696E-3	1.83805203E-1
2.63929489E-3	1.84093376E-1
2.63841715E-3	1.84100053E-1
2.63703606E-3	1.84424441E-1
2.63579470E-3	1.84641276E-1
2.63504327E-3	1.84524222E-1
2.63382495E-3	1.85068320E-1
2.63219255E-3	1.85229585E-1
2.63125520E-3	1.84708296E-1
2.63014866E-3	1.85103293E-1
2.62877878E-3	1.85669862E-1
2.62796150E-3	1.86051232E-1
2.62636099E-3	1.85430548E-1
2.62535966E-3	1.85321873E-1
2.62412949E-3	1.85718168E-1
2.62312201E-3	1.86213944E-1
2.62156010E-3	1.86029781E-1
2.62030531E-3	1.86534187E-1
2.61949516E-3	1.86269368E-1
2.61831701E-3	1.86747351E-1
2.61726504E-3	1.86601181E-1
2.61593697E-3	1.86863449E-1
2.61450876E-3	1.86847738E-1
2.61353769E-3	1.86757300E-1
2.61241549E-3	1.86718309E-1
2.61118353E-3	1.86544034E-1
2.61002048E-3	1.87192061E-1
2.60886024E-3	1.87288780E-1
2.60776095E-3	1.87464453E-1
2.60659791E-3	1.87243802E-1
2.60559974E-3	1.87773684E-1
2.60429684E-3	1.87693673E-1
2.60294695E-3	1.88110069E-1
2.60188283E-3	1.88256858E-1
2.60070636E-3	1.87913191E-1
2.59959464E-3	1.89037556E-1
2.59812336E-3	1.88466291E-1
2.59755866E-3	1.89123660E-1
2.59646069E-3	1.88730404E-1
2.59514716E-3	1.89116792E-1
2.59386511E-3	1.89141170E-1
2.59243690E-3	1.89376261E-1
2.59147529E-3	1.89553594E-1
2.59039515E-3	1.89393888E-1
2.58930483E-3	1.89988177E-1
2.58809348E-3	1.89919708E-1
2.58693267E-3	1.89719856E-1
2.58592291E-3	1.90177117E-1
2.58495511E-3	1.90076604E-1
2.58346312E-3	1.90503083E-1
2.58239783E-3	1.90633690E-1
2.58103283E-3	1.90545527E-1
2.58021008E-3	1.91033652E-1
2.57894386E-3	1.90637663E-1
2.57745635E-3	1.91450070E-1
2.57671449E-3	1.91252410E-1
2.57543509E-3	1.91355339E-1
2.57438888E-3	1.91752498E-1
2.57305130E-3	1.91790583E-1
2.57160519E-3	1.92033303E-1
2.57074353E-3	1.91909359E-1
2.56991334E-3	1.91565226E-1
2.56868891E-3	1.92230035E-1
2.56738769E-3	1.92259743E-1
2.56647192E-3	1.92510352E-1
2.56546682E-3	1.92783053E-1
2.56411469E-3	1.92694101E-1
2.56276732E-3	1.92673726E-1
2.56178497E-3	1.93207236E-1
2.56070137E-3	1.93096870E-1
2.55953951E-3	1.93496978E-1
2.55825619E-3	1.93784612E-1
2.55772364E-3	1.93693518E-1
2.55606047E-3	1.93510901E-1
2.55491700E-3	1.93734570E-1
2.55394851E-3	1.94320010E-1
2.55259135E-3	1.94621961E-1
2.55177689E-3	1.94278848E-1
2.55065580E-3	1.94488978E-1
2.54941275E-3	1.94581702E-1
2.54847390E-3	1.94701104E-1
2.54756875E-3	1.94945067E-1
2.54619731E-3	1.95462136E-1
2.54486644E-3	1.95252622E-1
2.54377269E-3	1.95306723E-1
2.54256617E-3	1.95249652E-1
2.54134047E-3	1.95399402E-1
2.54040664E-3	1.95678134E-1
2.53928220E-3	1.96488855E-1
2.53863886E-3	1.96225797E-1
2.53706240E-3	1.96620170E-1
2.53587419E-3	1.96408497E-1
2.53497393E-3	1.97095194E-1
2.53369397E-3	1.96911206E-1
2.53280102E-3	1.96972761E-1
2.53171306E-3	1.96757535E-1
2.53055505E-3	1.97509930E-1
2.52938368E-3	1.97330741E-1
2.52847294E-3	1.97743083E-1
2.52719269E-3	1.97533925E-1
2.52615104E-3	1.98003923E-1
2.52493038E-3	1.98147634E-1
2.52398054E-3	1.97846888E-1
2.52316882E-3	1.98001814E-1
2.52183552E-3	1.98512697E-1
2.52049067E-3	1.98518858E-1
2.51950440E-3	1.98701946E-1
2.51842891E-3	1.99238368E-1
2.51725356E-3	1.98808079E-1
2.51647917E-3	1.99238772E-1
2.51485069E-3	1.99396226E-1
2.51390079E-3	1.99369820E-1
2.51320390E-3	2.00058146E-1
2.51199331E-3	2.00370481E-1
2.51088362E-3	1.99900410E-1
2.50936927E-3	2.00398107E-1
2.50853797E-3	2.00606046E-1
2.50747003E-3	2.00591471E-1
2.50622364E-3	2.01006392E-1
2.50518409E-3	2.01228220E-1
2.50416706E-3	2.01045789E-1
2.50311031E-3	2.01106639E-1
2.50174802E-3	2.01174740E-1
2.50111420E-3	2.01487142E-1
2.49991613E-3	2.02104851E-1
2.49876819E-3	2.02440508E-1
2.49745554E-3	2.02358743E-1
2.49631725E-3	2.02429364E-1
2.49555084E-3	2.02757458E-1
2.49444244E-3	2.02546397E-1
2.49344947E-3	2.02496256E-1
2.49234981E-3	2.02733709E-1
2.49139953E-3	2.02827831E-1
2.49000377E-3	2.03419729E-1
2.48903946E-3	2.03742036E-1
2.48777852E-3	2.03926338E-1
2.48645891E-3	2.03956539E-1
2.48578202E-3	2.03934371E-1
2.48465814E-3	2.04491500E-1
2.48358821E-3	2.04788375E-1
2.48255104E-3	2.04822591E-1
2.48160102E-3	2.05105036E-1
2.48019687E-3	2.04640791E-1
2.47890405E-3	2.04940485E-1
2.47818548E-3	2.05354161E-1
2.47702020E-3	2.05484442E-1
2.47622899E-3	2.05514742E-1
2.47484890E-3	2.06120979E-1
2.47358404E-3	2.05707805E-1
2.47276351E-3	2.05980645E-1
2.47217052E-3	2.06209626E-1
2.47085000E-3	2.06948083E-1
2.46966626E-3	2.07003616E-1
2.46837455E-3	2.06760340E-1
2.46755211E-3	2.07347112E-1
2.46650935E-3	2.06945487E-1
2.46551547E-3	2.07269822E-1
2.46462151E-3	2.07869338E-1
2.46329903E-3	2.07825646E-1
2.46240522E-3	2.08060512E-1
2.46112582E-3	2.08377645E-1
2.46025829E-3	2.08485819E-1
2.45894085E-3	2.08824541E-1
2.45824832E-3	2.08804913E-1
2.45717405E-3	2.08718067E-1
2.45605129E-3	2.08855789E-1
2.45509005E-3	2.08890630E-1
2.45402099E-3	2.09359154E-1
2.45285248E-3	2.09986835E-1
2.45165561E-3	2.09993260E-1
2.45077284E-3	2.10131343E-1
2.44967819E-3	2.10586889E-1
2.44877584E-3	2.11080306E-1
2.44746128E-3	2.10963857E-1
2.44646500E-3	2.11020749E-1
2.44560181E-3	2.10750674E-1
2.44463121E-3	2.11280820E-1
2.44328244E-3	2.11585834E-1
2.44241313E-3	2.12001344E-1
2.44144881E-3	2.11771163E-1
2.44021304E-3	2.12267725E-1
2.43966509E-3	2.12847200E-1
2.43820611E-3	2.12502711E-1
2.43738669E-3	2.12629160E-1
2.43619232E-3	2.12999768E-1
2.43537444E-3	2.12791879E-1
2.43408098E-3	2.13017089E-1
2.43304884E-3	2.13211149E-1
2.43206242E-3	2.13663764E-1
2.43110189E-3	2.14221131E-1
2.42987227E-3	2.14235456E-1
2.42906656E-3	2.14025053E-1
2.42795219E-3	2.14068433E-1
2.42735487E-3	2.14569565E-1
2.42593840E-3	2.14743311E-1
2.42512332E-3	2.15135694E-1
2.42406896E-3	2.15495332E-1
2.42276997E-3	2.15616473E-1
2.42189951E-3	2.15693795E-1
2.42095520E-3	2.15974033E-1
2.42004837E-3	2.15968844E-1
2.41921789E-3	2.16498020E-1
2.41791555E-3	2.16360457E-1
2.41696041E-3	2.16429483E-1
2.41602897E-3	2.17289337E-1
2.41513784E-3	2.16998120E-1
2.41403000E-3	2.17444870E-1
2.41305436E-3	2.17890026E-1
2.41224684E-3	2.18227638E-1
2.41122141E-3	2.17896813E-1
2.41008848E-3	2.18525471E-1
2.40920044E-3	2.18896016E-1
2.40792048E-3	2.18763192E-1
2.40694551E-3	2.18686177E-1
2.40595421E-3	2.19500186E-1
2.40511077E-3	2.19228512E-1
2.40421076E-3	2.19962657E-1
2.40326813E-3	2.19733361E-1
2.40218732E-3	2.19955285E-1
2.40111211E-3	2.20497069E-1
2.40021537E-3	2.20454539E-1
2.39915163E-3	2.20621530E-1
2.39804118E-3	2.21097621E-1
2.39728203E-3	2.21371696E-1
2.39627115E-3	2.21547685E-1
2.39516125E-3	2.21733186E-1
2.39418170E-3	2.22155533E-1
2.39305782E-3	2.21827153E-1
2.39226120E-3	2.22542068E-1
2.39115465E-3	2.22716531E-1
2.39029691E-3	2.23358477E-1
2.38916295E-3	2.23548282E-1
2.38815879E-3	2.23490747E-1
2.38721805E-3	2.23402676E-1
2.38653555E-3	2.23564665E-1
2.38542062E-3	2.23847804E-1
2.38423744E-3	2.24320555E-1
2.38309621E-3	2.24897411E-1
2.38216188E-3	2.25133489E-1
2.38130708E-3	2.25364241E-1
2.38043172E-3	2.25332883E-1
2.37925077E-3	2.25818469E-1
2.37843457E-3	2.25942459E-1
2.37744896E-3	2.25957036E-1
2.37618578E-3	2.26266353E-1
2.37533111E-3	2.26576354E-1
2.37430177E-3	2.26920707E-1
2.37333347E-3	2.27003586E-1
2.37238685E-3	2.27113264E-1
2.37126241E-3	2.27385109E-1
2.37067706E-3	2.27873321E-1
2.36956940E-3	2.28530544E-1
2.36861622E-3	2.28444222E-1
2.36761001E-3	2.28855076E-1
2.36693702E-3	2.29287228E-1
2.36599621E-3	2.29159602E-1
2.36476660E-3	2.29203324E-1
2.36398310E-3	2.29289794E-1
2.36290534E-3	2.29663121E-1
2.36194760E-3	2.30369060E-1
2.36108661E-3	2.30747094E-1
2.36015964E-3	2.30702740E-1
2.35923044E-3	2.30335684E-1
2.35809369E-3	2.30937929E-1
2.35713092E-3	2.31561097E-1
2.35636200E-3	2.32018308E-1
2.35520063E-3	2.31953021E-1
2.35456769E-3	2.32119726E-1
2.35329453E-3	2.32430831E-1
2.35224560E-3	2.32882834E-1
2.35149235E-3	2.33073766E-1
2.35101740E-3	2.33354919E-1
2.34969666E-3	2.33828728E-1
2.34845418E-3	2.33994854E-1
2.34750372E-3	2.34346412E-1
2.34666120E-3	2.34448109E-1
2.34591269E-3	2.34769028E-1
2.34471441E-3	2.35239175E-1
2.34386128E-3	2.35690624E-1
2.34299474E-3	2.35322005E-1
2.34217630E-3	2.35582755E-1
2.34109045E-3	2.36057234E-1
2.34005709E-3	2.36265532E-1
2.33905908E-3	2.36339026E-1
2.33836148E-3	2.36899288E-1
2.33774023E-3	2.37092146E-1
2.33648824E-3	2.37663321E-1
2.33575247E-3	2.37794434E-1
2.33439027E-3	2.37912283E-1
2.33365071E-3	2.38318312E-1
2.33282131E-3	2.38898503E-1
2.33182722E-3	2.39340610E-1
2.33120332E-3	2.39383745E-1
2.32980588E-3	2.39550826E-1
2.32898183E-3	2.39712772E-1
2.32812238E-3	2.40054979E-1
2.32699738E-3	2.40344970E-1
2.32603549E-3	2.40844537E-1
2.32494014E-3	2.41016680E-1
2.32444529E-3	2.41478372E-1
2.32330388E-3	2.41505974E-1
2.32254027E-3	2.42403565E-1
2.32173161E-3	2.42475723E-1
2.32072521E-3	2.42504121E-1
2.31974550E-3	2.43011007E-1
2.31901719E-3	2.43240710E-1
2.31824462E-3	2.44040280E-1
2.31708718E-3	2.43870077E-1
2.31601420E-3	2.44394350E-1
2.31507241E-3	2.44716752E-1
2.31416994E-3	2.45027513E-1
2.31344157E-3	2.45122203E-1
2.31242806E-3	2.45470196E-1
2.31161410E-3	2.45957443E-1
2.31060932E-3	2.46297106E-1
2.30981437E-3	2.46325031E-1
2.30866028E-3	2.47430826E-1
2.30798467E-3	2.47329276E-1
2.30688093E-3	2.47440446E-1
2.30620398E-3	2.48155248E-1
2.30506667E-3	2.48267917E-1
2.30444627E-3	2.48320920E-1
2.30316000E-3	2.48518295E-1
2.30252841E-3	2.49066445E-1
2.30173354E-3	2.49474348E-1
2.30086420E-3	2.49780652E-1
2.29958759E-3	2.50503608E-1
2.29881490E-3	2.50706542E-1
2.29774919E-3	2.51305939E-1
2.29719467E-3	2.51556972E-1
2.29633820E-3	2.51684735E-1
2.29520145E-3	2.52140051E-1
2.29427580E-3	2.52316395E-1
2.29357988E-3	2.52916899E-1
2.29270257E-3	2.53077207E-1
2.29159211E-3	2.53405527E-1
2.29056333E-3	2.53703924E-1
2.28991784E-3	2.54229350E-1
2.28894724E-3	2.54264250E-1
2.28796937E-3	2.54403527E-1
2.28705136E-3	2.54800417E-1
2.28635535E-3	2.55123546E-1
2.28523515E-3	2.55861976E-1
2.28478313E-3	2.56035439E-1
2.28360163E-3	2.56217269E-1
2.28289340E-3	2.56955436E-1
2.28181878E-3	2.57273264E-1
2.28088408E-3	2.57863646E-1
2.28023571E-3	2.57974850E-1
2.27904663E-3	2.58561124E-1
2.27819911E-3	2.59069070E-1
2.27727976E-3	2.59113142E-1
2.27641345E-3	2.59292425E-1
2.27557487E-3	2.59675184E-1
2.27502677E-3	2.60099666E-1
2.27365058E-3	2.60632168E-1
2.27286644E-3	2.61171244E-1
2.27200888E-3	2.61499169E-1
2.27109926E-3	2.61512765E-1
2.27040340E-3	2.62215661E-1
2.26943783E-3	2.62912353E-1
2.26854935E-3	2.62344615E-1
2.26773929E-3	2.63638906E-1
2.26674967E-3	2.63948617E-1
2.26579560E-3	2.64219898E-1
2.26493744E-3	2.64848680E-1
2.26391538E-3	2.64512783E-1
2.26309694E-3	2.65670672E-1
2.26207263E-3	2.65362156E-1
2.26147269E-3	2.66564462E-1
2.26061901E-3	2.66479120E-1
2.25967962E-3	2.66866524E-1
2.25871741E-3	2.67679016E-1
2.25761702E-3	2.68065537E-1
2.25703716E-3	2.68293717E-1
2.25578853E-3	2.68820060E-1
2.25524583E-3	2.69184153E-1
2.25430432E-3	2.69875516E-1
2.25359889E-3	2.70369490E-1
2.25248268E-3	2.70304291E-1
2.25186508E-3	2.70944254E-1
2.25093462E-3	2.71412011E-1
2.25023030E-3	2.72295979E-1
2.24932907E-3	2.72545393E-1
2.24850587E-3	2.72531335E-1
2.24766115E-3	2.72792678E-1
2.24699348E-3	2.73856014E-1
2.24576051E-3	2.74013152E-1
2.24499126E-3	2.75242214E-1
2.24423701E-3	2.74684817E-1
2.24321215E-3	2.75024269E-1
2.24211133E-3	2.75607354E-1
2.24136394E-3	2.76180525E-1
2.24080004E-3	2.76480557E-1
2.23974078E-3	2.76940419E-1
2.23888878E-3	2.77613800E-1
2.23837492E-3	2.78316462E-1
2.23765102E-3	2.78682198E-1
2.23667831E-3	2.78679458E-1
2.23593977E-3	2.79509720E-1
2.23479631E-3	2.79728290E-1
2.23392528E-3	2.80373772E-1
2.23283720E-3	2.80672363E-1
2.23210859E-3	2.81618518E-1
2.23175539E-3	2.82071704E-1
2.23068409E-3	2.82645754E-1
2.22993226E-3	2.82613336E-1
2.22922738E-3	2.83383945E-1
2.22812726E-3	2.84010753E-1
2.22687694E-3	2.84523679E-1
2.22616536E-3	2.85169428E-1
2.22567739E-3	2.85208283E-1
2.22487349E-3	2.85890116E-1
2.22399365E-3	2.86038476E-1
2.22315395E-3	2.86668275E-1
2.22246306E-3	2.87460288E-1
2.22148588E-3	2.87687534E-1
2.22065681E-3	2.88202740E-1
2.21972103E-3	2.89391886E-1
2.21866931E-3	2.89255585E-1
2.21757731E-3	2.90293377E-1
2.21696274E-3	2.89958718E-1
2.21642569E-3	2.91020906E-1
2.21532292E-3	2.91369903E-1
2.21462085E-3	2.92141795E-1
2.21353053E-3	2.92865065E-1
2.21279099E-3	2.92945352E-1
2.21200892E-3	2.93841531E-1
2.21117881E-3	2.94222319E-1
2.21020709E-3	2.94528530E-1
2.20972095E-3	2.95278065E-1
2.20865469E-3	2.95545798E-1
2.20800072E-3	2.96311472E-1
2.20697443E-3	2.96959828E-1
